employee_id,firstname,lastname,age,gender,maritalstatus,department,jobrole,monthlyincome,educationlevel,hiredate,employmentstatus,managerid,businesstravel,overtime,presence_score,total_hours,late_count,overtime_count,eng_survey_id,eng_q_work_life_balance,eng_q_manager_support,eng_q_growth_opportunity,eng_q_recognition,eng_year,eng_month,perf_review_date,perf_review_cycle,perf_overall_rating,perf_goals_score,perf_manager_score,perf_potential_rating,perf_bonus_percentage,perf_promotion_recommendation,perf_year,perf_quarter
285,Emp285,LN285,22,Male,Single,Marketing,Marketing Analyst,13073,Master's,2014-02-06,Active,76.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,10880.0,3.3333333333333335,3.0,3.0,3.0,2021.6666666666667,5.666666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
286,Emp286,LN286,54,Nonbinary,Single,Human Resources,HR Manager,19438,Associate's,2008-05-16,Terminated,2.0,Travel_Frequently,No,0.0,2137.91,25.0,133.0,10883.5,3.25,3.25,2.5,3.25,2021.75,8.25,2023-06-15,Mid-Year,3.0,2.61,1.62,Medium,6.0,No,2023.0,2.0
287,Emp287,LN287,48,Male,Divorced,Marketing,SEO Specialist,5300,Associate's,2007-10-11,Terminated,95.0,Travel_Frequently,No,0.0,2130.93,28.0,125.0,10887.5,4.0,3.5,2.5,3.0,2022.25,4.5,2023-06-15,Mid-Year,3.0,2.19,3.16,Medium,6.0,No,2023.0,2.0
288,Emp288,LN288,60,Male,Single,Human Resources,HR Specialist,4581,PhD,2011-06-16,Active,124.0,Non-Travel,No,0.0,2165.48,20.0,134.0,10891.0,4.0,3.3333333333333335,2.0,3.3333333333333335,2021.6666666666667,8.333333333333334,2023-06-15,Mid-Year,3.0,2.58,2.65,High,6.0,No,2023.0,2.0
289,Emp289,LN289,36,Female,Divorced,Finance,Accountant,9106,Bachelor's,2017-11-26,Leave of Absence,72.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,10893.0,4.0,1.0,3.0,3.0,2021.0,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
290,Emp290,LN290,53,Female,Single,Human Resources,Recruiter,9999,Associate's,2014-07-29,Leave of Absence,1.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,10894.5,3.5,3.5,4.5,3.0,2021.5,10.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
291,Emp291,LN291,59,Nonbinary,Divorced,Finance,Accountant,16898,Master's,2019-06-23,Leave of Absence,143.0,Travel_Rarely,No,0.0,2129.8,21.0,119.0,10896.5,4.0,3.0,3.5,3.5,2021.5,6.0,2023-06-15,Mid-Year,3.0,2.87,3.21,Medium,6.0,No,2023.0,2.0
292,Emp292,LN292,27,Male,Married,Marketing,Brand Manager,16748,Master's,2017-11-08,Leave of Absence,129.0,Travel_Frequently,Yes,0.0,2142.94,24.0,123.0,10899.5,1.25,2.25,3.75,4.25,2022.25,3.75,2023-06-15,Mid-Year,3.0,2.28,3.17,Low,6.0,No,2023.0,2.0
293,Emp293,LN293,25,Nonbinary,Single,Sales,Account Manager,6756,Associate's,2014-03-06,Terminated,146.0,Travel_Rarely,No,0.0,2116.55,28.0,120.0,10904.0,3.0,4.4,3.2,2.8,2022.2,5.4,2023-06-15,Mid-Year,3.0,2.37,2.05,Low,6.0,No,2023.0,2.0
294,Emp294,LN294,37,Nonbinary,Divorced,Marketing,Marketing Analyst,8917,Associate's,2016-09-30,Active,14.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,10909.5,1.8333333333333333,2.6666666666666665,2.6666666666666665,2.8333333333333335,2021.6666666666667,5.833333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
295,Emp295,LN295,46,Female,Single,Operations,Logistics Coordinator,16563,Master's,2008-12-06,Active,21.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,10914.0,2.3333333333333335,3.3333333333333335,3.0,3.3333333333333335,2022.0,8.333333333333334,,,0.0,0.0,0.0,,0.0,,0.0,0.0
296,Emp296,LN296,57,Male,Single,Customer Success,Customer Success Manager,8916,PhD,2016-04-02,Terminated,16.0,Travel_Rarely,No,0.0,2087.39,21.0,120.0,10916.0,1.0,4.0,5.0,1.0,2021.0,8.0,2023-06-15,Mid-Year,4.0,3.37,3.3,Low,10.0,No,2023.0,2.0
297,Emp297,LN297,28,Male,Single,Engineering,Software Engineer,16843,PhD,2016-02-07,Active,64.0,Travel_Frequently,No,0.0,2089.28,31.0,115.0,10917.0,4.0,1.0,2.0,1.0,2022.0,10.0,2023-06-15,Mid-Year,4.0,3.28,2.83,Medium,10.0,No,2023.0,2.0
298,Emp298,LN298,27,Female,Divorced,Customer Success,Customer Success Manager,17267,Associate's,2021-05-03,Terminated,82.0,Travel_Frequently,Yes,0.0,2079.47,19.0,128.0,10918.5,3.0,4.0,4.5,4.5,2021.0,5.5,2023-06-15,Mid-Year,3.0,2.24,2.25,Medium,6.0,No,2023.0,2.0
299,Emp299,LN299,23,Nonbinary,Divorced,It,Systems Admin,17970,High School,2021-01-26,Terminated,44.0,Travel_Rarely,Yes,0.0,2130.9,18.0,130.0,10921.5,2.75,2.75,3.5,3.75,2022.25,5.75,2023-06-15,Mid-Year,3.0,2.2,3.39,Medium,6.0,No,2023.0,2.0
300,Emp300,LN300,60,Male,Single,Marketing,SEO Specialist,18536,Master's,2018-08-16,Terminated,13.0,Travel_Rarely,Yes,0.0,2095.22,24.0,119.0,10924.5,3.0,2.5,3.5,3.5,2022.5,7.0,2023-06-15,Mid-Year,3.0,2.3,2.04,Medium,6.0,No,2023.0,2.0
301,Emp301,LN301,48,Nonbinary,Single,Marketing,Brand Manager,10715,Master's,2014-07-05,Leave of Absence,102.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,10927.0,2.0,3.3333333333333335,4.0,3.3333333333333335,2021.6666666666667,4.666666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
302,Emp302,LN302,26,Male,Divorced,Operations,Operations Analyst,6616,Associate's,2020-07-31,Leave of Absence,103.0,Travel_Rarely,Yes,0.0,2104.78,27.0,123.0,10929.5,2.5,3.0,3.5,2.5,2022.0,6.5,2023-06-15,Mid-Year,3.0,3.23,2.13,Low,6.0,No,2023.0,2.0
303,Emp303,LN303,54,Nonbinary,Married,Operations,Operations Analyst,15559,PhD,2019-01-23,Terminated,31.0,Travel_Frequently,Yes,0.0,2165.36,26.0,147.0,10932.5,1.5,2.5,3.5,2.25,2021.0,8.5,2023-06-15,Mid-Year,2.0,1.21,1.0,Medium,3.0,No,2023.0,2.0
304,Emp304,LN304,49,Female,Single,Human Resources,HR Manager,6379,PhD,2022-01-01,Leave of Absence,78.0,Travel_Rarely,No,0.0,2077.11,22.0,119.0,10936.0,1.3333333333333333,4.333333333333333,2.0,3.0,2022.3333333333333,8.0,2023-06-15,Mid-Year,3.0,2.06,2.46,High,6.0,Yes,2023.0,2.0
305,Emp305,LN305,28,Female,Single,Customer Success,Support Associate,19767,PhD,2021-08-27,Terminated,133.0,Non-Travel,No,0.0,2072.83,21.0,120.0,10939.0,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2022.6666666666667,7.0,2023-06-15,Mid-Year,3.0,2.41,2.4,Medium,6.0,No,2023.0,2.0
306,Emp306,LN306,36,Female,Single,Sales,Sales Executive,10200,High School,2016-03-02,Terminated,6.0,Travel_Frequently,No,0.0,2176.34,18.0,132.0,10942.0,2.0,3.3333333333333335,3.0,3.6666666666666665,2022.0,6.333333333333333,2023-06-15,Mid-Year,5.0,3.96,5.0,Low,15.0,No,2023.0,2.0
307,Emp307,LN307,49,Male,Single,Finance,Accountant,15395,Bachelor's,2015-11-18,Leave of Absence,52.0,Travel_Rarely,Yes,0.0,2097.81,24.0,118.0,10945.0,2.6666666666666665,2.6666666666666665,5.0,4.0,2022.3333333333333,5.0,2023-06-15,Mid-Year,3.0,3.16,2.52,Medium,6.0,No,2023.0,2.0
308,Emp308,LN308,44,Male,Single,Sales,Sales Representative,16416,Master's,2022-07-30,Active,131.0,Non-Travel,No,0.0,2097.16,22.0,116.0,10949.0,2.2,3.2,3.2,3.4,2022.0,7.2,2023-06-15,Mid-Year,3.0,2.27,2.98,Medium,6.0,No,2023.0,2.0
309,Emp309,LN309,26,Nonbinary,Divorced,R&D,Principal Researcher,16162,Bachelor's,2022-12-29,Leave of Absence,115.0,Non-Travel,Yes,0.0,2111.75,22.0,127.0,10953.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,4.0,2022.0,7.333333333333333,2023-06-15,Mid-Year,3.0,2.43,2.56,Medium,6.0,No,2023.0,2.0
310,Emp310,LN310,44,Nonbinary,Single,Finance,Finance Manager,9917,Associate's,2019-01-24,Active,139.0,Non-Travel,No,0.0,0.0,0.0,0.0,10956.0,3.6666666666666665,3.0,3.0,4.0,2022.3333333333333,9.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
311,Emp311,LN311,35,Female,Married,R&D,Principal Researcher,3380,Master's,2022-10-05,Leave of Absence,63.0,Non-Travel,Yes,0.0,2016.33,25.0,99.0,10958.5,3.0,4.0,2.0,3.0,2022.5,6.0,2023-06-15,Mid-Year,2.0,1.62,2.11,Medium,3.0,No,2023.0,2.0
312,Emp312,LN312,60,Male,Married,Engineering,Data Engineer,15242,Master's,2006-09-07,Active,124.0,Non-Travel,Yes,0.0,2141.96,27.0,126.0,10962.5,3.1666666666666665,3.5,3.0,3.0,2021.8333333333333,7.5,2023-06-15,Mid-Year,2.0,1.36,1.75,Low,3.0,No,2023.0,2.0
313,Emp313,LN313,26,Nonbinary,Single,Engineering,Data Engineer,9492,Associate's,2011-11-06,Active,70.0,Non-Travel,No,0.0,0.0,0.0,0.0,10967.5,2.75,3.0,2.5,4.25,2021.75,5.25,,,0.0,0.0,0.0,,0.0,,0.0,0.0
314,Emp314,LN314,49,Male,Divorced,Engineering,Data Engineer,9711,High School,2009-01-22,Active,77.0,Travel_Frequently,No,0.0,2121.56,25.0,128.0,10970.5,3.0,3.0,3.5,3.0,2021.5,9.5,2023-06-15,Mid-Year,4.0,3.68,4.31,Medium,10.0,No,2023.0,2.0
315,Emp315,LN315,36,Male,Single,Customer Success,Support Associate,16852,Bachelor's,2018-04-01,Leave of Absence,83.0,Non-Travel,No,0.0,2153.85,25.0,126.0,10973.0,2.0,2.6666666666666665,2.0,2.3333333333333335,2022.0,4.333333333333333,2023-06-15,Mid-Year,3.0,2.47,2.24,Medium,6.0,No,2023.0,2.0
316,Emp316,LN316,39,Nonbinary,Married,Marketing,SEO Specialist,10127,Bachelor's,2015-10-18,Leave of Absence,53.0,Travel_Frequently,No,0.0,2124.26,25.0,132.0,10975.0,3.0,4.0,3.0,1.0,2021.0,7.0,2023-06-15,Mid-Year,3.0,2.35,2.86,Medium,6.0,No,2023.0,2.0
317,Emp317,LN317,23,Male,Divorced,Human Resources,HR Specialist,6978,Bachelor's,2020-03-26,Leave of Absence,59.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,10977.0,3.6666666666666665,3.6666666666666665,3.0,3.3333333333333335,2022.3333333333333,5.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
318,Emp318,LN318,39,Female,Married,Finance,Accountant,6775,High School,2011-04-07,Terminated,127.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,10979.0,3.0,5.0,2.0,5.0,2022.0,7.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
319,Emp319,LN319,24,Nonbinary,Single,Operations,Operations Analyst,15955,High School,2007-06-01,Terminated,19.0,Non-Travel,No,0.0,2100.4,29.0,123.0,10980.5,4.5,2.5,4.0,3.0,2023.0,9.0,2023-06-15,Mid-Year,4.0,2.93,3.39,Medium,10.0,No,2023.0,2.0
320,Emp320,LN320,50,Male,Single,It,IT Support,5128,High School,2012-04-06,Active,50.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,10984.5,4.333333333333333,3.3333333333333335,2.6666666666666665,2.8333333333333335,2022.0,5.166666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
321,Emp321,LN321,54,Nonbinary,Married,Finance,Finance Manager,16424,High School,2008-01-13,Leave of Absence,45.0,Non-Travel,No,0.0,2110.2,22.0,130.0,10988.5,4.0,3.5,2.0,4.0,2021.5,3.0,2023-06-15,Mid-Year,3.0,2.66,1.88,Low,6.0,Yes,2023.0,2.0
322,Emp322,LN322,21,Male,Married,R&D,Principal Researcher,16855,High School,2006-02-11,Leave of Absence,135.0,Non-Travel,No,0.0,0.0,0.0,0.0,10991.5,3.75,3.75,4.0,1.25,2021.25,7.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
323,Emp323,LN323,27,Nonbinary,Married,Human Resources,HR Manager,11340,High School,2012-03-24,Active,128.0,Travel_Rarely,No,0.0,2129.76,20.0,121.0,10994.0,4.0,3.0,5.0,3.0,2022.0,11.0,2023-06-15,Mid-Year,3.0,1.72,1.52,Medium,6.0,No,2023.0,2.0
324,Emp324,LN324,38,Male,Single,It,IT Support,18602,Master's,2018-06-19,Terminated,124.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,10995.5,3.5,4.0,1.0,1.0,2022.0,8.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
325,Emp325,LN325,59,Male,Single,Marketing,SEO Specialist,18904,PhD,2019-02-03,Active,93.0,Non-Travel,Yes,0.0,2146.71,17.0,129.0,10997.5,2.0,2.5,2.0,2.5,2021.0,8.0,2023-06-15,Mid-Year,3.0,2.14,1.88,High,6.0,No,2023.0,2.0
326,Emp326,LN326,54,Female,Single,It,Network Engineer,9371,Bachelor's,2017-11-10,Leave of Absence,62.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,11000.5,3.25,2.75,2.5,3.0,2021.25,9.25,,,0.0,0.0,0.0,,0.0,,0.0,0.0
327,Emp327,LN327,49,Nonbinary,Divorced,Finance,Finance Manager,5181,Bachelor's,2006-10-21,Leave of Absence,77.0,Travel_Rarely,Yes,0.0,2142.64,20.0,127.0,11003.5,1.5,3.5,1.5,2.5,2022.0,6.5,2023-06-15,Mid-Year,2.0,1.0,1.72,Medium,3.0,No,2023.0,2.0
328,Emp328,LN328,48,Nonbinary,Divorced,Finance,Finance Manager,11036,Master's,2010-12-14,Leave of Absence,147.0,Travel_Frequently,Yes,0.0,2133.99,14.0,122.0,11007.5,2.5,3.0,2.8333333333333335,3.5,2022.1666666666667,4.333333333333333,2023-06-15,Mid-Year,3.0,1.94,2.25,High,6.0,No,2023.0,2.0
329,Emp329,LN329,41,Nonbinary,Divorced,Customer Success,Support Associate,14313,High School,2005-09-28,Active,92.0,Travel_Rarely,No,0.0,2091.28,23.0,111.0,11011.5,3.5,4.0,2.5,3.0,2022.0,12.0,2023-06-15,Mid-Year,4.0,2.42,4.06,Medium,10.0,No,2023.0,2.0
330,Emp330,LN330,39,Nonbinary,Divorced,R&D,Research Scientist,4349,Associate's,2009-12-13,Leave of Absence,75.0,Non-Travel,No,0.0,2121.96,24.0,132.0,11013.5,3.5,1.5,4.5,3.5,2022.0,6.5,2023-06-15,Mid-Year,3.0,2.24,2.15,Low,6.0,Yes,2023.0,2.0
331,Emp331,LN331,40,Male,Divorced,Customer Success,Customer Success Manager,14344,PhD,2015-09-30,Terminated,59.0,Travel_Rarely,Yes,0.0,2149.02,22.0,125.0,11015.5,3.0,1.5,4.0,3.5,2021.5,8.0,2023-06-15,Mid-Year,1.0,1.0,1.11,Low,0.0,No,2023.0,2.0
332,Emp332,LN332,41,Male,Married,Finance,Accountant,15255,PhD,2021-01-15,Terminated,43.0,Travel_Rarely,Yes,0.0,2113.72,26.0,110.0,11018.0,2.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,2022.3333333333333,4.0,2023-06-15,Mid-Year,2.0,1.11,1.35,Medium,3.0,No,2023.0,2.0
333,Emp333,LN333,56,Male,Divorced,Operations,Operations Analyst,8644,PhD,2018-09-29,Terminated,38.0,Travel_Frequently,Yes,0.0,2082.73,22.0,120.0,11021.0,3.6666666666666665,3.6666666666666665,2.0,3.3333333333333335,2022.0,5.0,2023-06-15,Mid-Year,3.0,2.35,2.87,Medium,6.0,No,2023.0,2.0
334,Emp334,LN334,24,Nonbinary,Married,It,IT Support,10606,PhD,2012-11-13,Active,145.0,Non-Travel,No,0.0,2107.27,22.0,118.0,11023.5,2.0,4.0,4.0,1.0,2022.5,5.0,2023-06-15,Mid-Year,3.0,2.21,2.83,Medium,6.0,No,2023.0,2.0
335,Emp335,LN335,38,Nonbinary,Divorced,Marketing,SEO Specialist,11189,High School,2016-09-25,Leave of Absence,15.0,Travel_Frequently,No,0.0,2141.58,22.0,125.0,11025.5,2.0,3.0,2.5,3.0,2021.5,5.0,2023-06-15,Mid-Year,2.0,1.75,1.63,Medium,3.0,No,2023.0,2.0
336,Emp336,LN336,52,Female,Married,R&D,Research Scientist,3597,Associate's,2015-11-04,Active,111.0,Non-Travel,No,0.0,2146.75,27.0,127.0,11028.5,2.25,2.75,2.0,4.0,2022.25,5.25,2023-06-15,Mid-Year,1.0,1.21,1.0,Low,0.0,No,2023.0,2.0
337,Emp337,LN337,37,Female,Married,It,IT Support,12646,Master's,2019-08-14,Leave of Absence,80.0,Non-Travel,Yes,0.0,2176.27,29.0,132.0,11032.5,1.75,3.25,4.0,3.5,2022.75,6.5,2023-06-15,Mid-Year,3.0,2.28,2.87,Medium,6.0,No,2023.0,2.0
338,Emp338,LN338,31,Female,Divorced,Marketing,Marketing Analyst,14837,High School,2015-06-08,Terminated,44.0,Travel_Rarely,Yes,0.0,2169.71,23.0,128.0,11036.5,3.5,2.75,2.25,2.5,2022.0,3.25,2023-06-15,Mid-Year,3.0,2.28,3.57,Medium,6.0,No,2023.0,2.0
339,Emp339,LN339,57,Male,Divorced,Customer Success,Support Associate,13244,Bachelor's,2014-03-06,Active,31.0,Travel_Rarely,No,0.0,2155.4,24.0,125.0,11040.0,3.0,1.6666666666666667,4.0,4.0,2022.0,7.666666666666667,2023-06-15,Mid-Year,4.0,3.67,2.36,Medium,10.0,No,2023.0,2.0
340,Emp340,LN340,55,Male,Divorced,Marketing,Marketing Analyst,15456,Bachelor's,2021-06-21,Leave of Absence,114.0,Travel_Frequently,No,0.0,2087.08,29.0,125.0,11043.0,2.3333333333333335,2.3333333333333335,2.0,2.0,2022.6666666666667,7.333333333333333,2023-06-15,Mid-Year,3.0,2.49,2.68,Low,6.0,No,2023.0,2.0
341,Emp341,LN341,41,Nonbinary,Divorced,Human Resources,HR Specialist,12959,Associate's,2008-01-13,Terminated,3.0,Non-Travel,Yes,0.0,2188.44,27.0,134.0,11047.5,3.5,3.0,2.6666666666666665,3.6666666666666665,2022.1666666666667,6.0,2023-06-15,Mid-Year,1.0,1.0,1.0,Medium,0.0,No,2023.0,2.0
342,Emp342,LN342,36,Male,Married,Marketing,Marketing Analyst,17504,PhD,2013-06-12,Terminated,109.0,Travel_Frequently,No,0.0,2097.11,20.0,128.0,11052.5,2.0,1.5,3.25,3.0,2022.0,6.75,2023-06-15,Mid-Year,3.0,2.04,1.68,Medium,6.0,No,2023.0,2.0
343,Emp343,LN343,20,Male,Married,R&D,Principal Researcher,17297,Bachelor's,2014-04-08,Terminated,4.0,Non-Travel,Yes,0.0,2168.07,25.0,131.0,11056.5,3.25,2.25,3.25,2.5,2022.75,6.25,2023-06-15,Mid-Year,4.0,2.75,3.05,High,10.0,No,2023.0,2.0
344,Emp344,LN344,21,Nonbinary,Divorced,Customer Success,Customer Success Manager,8330,Master's,2015-10-09,Active,10.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,11059.5,1.5,4.0,3.0,2.0,2023.0,4.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
345,Emp345,LN345,34,Male,Divorced,It,Network Engineer,8495,Associate's,2012-02-15,Terminated,49.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,11063.5,4.166666666666667,3.3333333333333335,2.8333333333333335,2.5,2021.6666666666667,5.166666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
346,Emp346,LN346,43,Female,Single,Finance,Financial Analyst,18718,Master's,2020-04-19,Active,50.0,Travel_Frequently,Yes,0.0,2118.35,21.0,130.0,11068.0,2.3333333333333335,2.3333333333333335,4.666666666666667,2.3333333333333335,2022.3333333333333,6.333333333333333,2023-06-15,Mid-Year,4.0,3.18,4.23,High,10.0,No,2023.0,2.0
347,Emp347,LN347,23,Nonbinary,Single,It,Network Engineer,8467,PhD,2016-02-19,Active,114.0,Travel_Rarely,No,0.0,2100.1,24.0,126.0,11072.0,2.2,2.2,4.2,4.0,2022.0,6.8,2023-06-15,Mid-Year,4.0,2.79,3.01,Medium,10.0,No,2023.0,2.0
348,Emp348,LN348,21,Female,Single,Human Resources,HR Specialist,13319,High School,2005-12-28,Leave of Absence,5.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,11076.5,3.25,2.0,2.25,3.0,2021.75,6.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
349,Emp349,LN349,35,Nonbinary,Single,Engineering,DevOps Engineer,19021,High School,2016-08-23,Terminated,119.0,Non-Travel,No,0.0,2144.5,28.0,114.0,11080.0,3.3333333333333335,4.333333333333333,3.6666666666666665,3.6666666666666665,2021.0,9.666666666666666,2023-06-15,Mid-Year,4.0,2.37,3.91,Low,10.0,No,2023.0,2.0
350,Emp350,LN350,35,Nonbinary,Single,Operations,Operations Analyst,19595,Bachelor's,2007-09-22,Active,19.0,Non-Travel,No,0.0,2121.7,31.0,122.0,11082.5,2.0,2.0,2.5,2.0,2023.0,7.5,2023-06-15,Mid-Year,2.0,1.67,2.3,Medium,3.0,No,2023.0,2.0
351,Emp351,LN351,57,Nonbinary,Married,R&D,Principal Researcher,9930,Associate's,2010-07-02,Terminated,117.0,Travel_Rarely,No,0.0,2138.31,25.0,134.0,11084.0,3.0,5.0,1.0,5.0,2023.0,6.0,2023-06-15,Mid-Year,3.0,2.8,2.2,Low,6.0,Yes,2023.0,2.0
352,Emp352,LN352,38,Male,Single,Engineering,Data Engineer,14574,Associate's,2011-11-14,Terminated,39.0,Travel_Rarely,Yes,0.0,2116.97,21.0,127.0,11087.0,1.6,3.0,3.6,3.6,2021.4,4.8,2023-06-15,Mid-Year,2.0,1.95,1.79,Low,3.0,No,2023.0,2.0
353,Emp353,LN353,25,Female,Divorced,Customer Success,Support Associate,17286,Associate's,2006-11-06,Active,86.0,Non-Travel,Yes,0.0,2155.41,30.0,139.0,11093.0,2.7142857142857144,3.857142857142857,3.2857142857142856,4.142857142857143,2022.0,5.142857142857143,2023-06-15,Mid-Year,3.0,2.03,2.94,Medium,6.0,No,2023.0,2.0
354,Emp354,LN354,35,Male,Married,Sales,Account Manager,4692,Master's,2009-11-16,Terminated,13.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,11098.5,3.0,2.0,3.25,3.0,2021.5,5.75,,,0.0,0.0,0.0,,0.0,,0.0,0.0
355,Emp355,LN355,23,Nonbinary,Married,Marketing,Brand Manager,16399,Associate's,2018-03-08,Leave of Absence,65.0,Travel_Frequently,No,0.0,2103.72,28.0,135.0,11101.5,4.5,3.5,1.5,3.5,2022.5,7.5,2023-06-15,Mid-Year,3.0,2.04,2.04,Medium,6.0,No,2023.0,2.0
356,Emp356,LN356,60,Female,Divorced,R&D,Principal Researcher,6504,Associate's,2009-05-11,Terminated,34.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,11103.5,1.5,3.0,2.0,2.0,2021.5,6.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
357,Emp357,LN357,33,Female,Divorced,Engineering,Data Engineer,16185,Associate's,2009-12-08,Active,28.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,11107.5,1.8333333333333333,3.3333333333333335,1.8333333333333333,3.0,2022.3333333333333,5.833333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
358,Emp358,LN358,52,Male,Married,Finance,Financial Analyst,5812,Associate's,2007-01-29,Active,72.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,11112.0,3.3333333333333335,3.6666666666666665,3.0,2.6666666666666665,2022.6666666666667,2.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
359,Emp359,LN359,20,Male,Divorced,R&D,Research Scientist,9697,PhD,2016-10-03,Active,91.0,Travel_Frequently,Yes,0.0,2152.53,25.0,122.0,11115.0,3.6666666666666665,1.3333333333333333,3.0,2.6666666666666665,2022.0,5.0,2023-06-15,Mid-Year,2.0,1.0,1.85,Medium,3.0,No,2023.0,2.0
360,Emp360,LN360,49,Female,Single,Human Resources,HR Manager,16068,High School,2020-02-26,Active,146.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,11118.0,4.666666666666667,2.3333333333333335,3.0,2.0,2021.6666666666667,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
361,Emp361,LN361,56,Female,Single,Sales,Sales Executive,5977,High School,2022-07-18,Active,29.0,Travel_Frequently,No,0.0,2118.94,21.0,126.0,11122.0,3.4,4.4,3.8,3.6,2022.2,8.4,2023-06-15,Mid-Year,3.0,2.37,2.5,Medium,6.0,No,2023.0,2.0
362,Emp362,LN362,24,Female,Divorced,Operations,Operations Analyst,3730,Master's,2014-11-11,Terminated,87.0,Travel_Frequently,Yes,0.0,2110.98,19.0,123.0,11125.0,5.0,5.0,2.0,1.0,2022.0,4.0,2023-06-15,Mid-Year,2.0,1.75,1.39,Medium,3.0,No,2023.0,2.0
363,Emp363,LN363,31,Female,Divorced,It,Systems Admin,16308,PhD,2019-12-07,Active,102.0,Non-Travel,Yes,0.0,2107.56,20.0,136.0,11127.0,1.6666666666666667,5.0,3.0,3.6666666666666665,2022.6666666666667,5.666666666666667,2023-06-15,Mid-Year,3.0,2.59,3.55,Medium,6.0,No,2023.0,2.0
364,Emp364,LN364,47,Male,Married,Finance,Financial Analyst,18872,Bachelor's,2015-01-14,Terminated,99.0,Travel_Frequently,Yes,0.0,2103.01,20.0,126.0,11130.0,3.3333333333333335,3.0,4.666666666666667,3.0,2022.0,8.666666666666666,2023-06-15,Mid-Year,3.0,2.62,2.86,Medium,6.0,Yes,2023.0,2.0
365,Emp365,LN365,37,Female,Divorced,Human Resources,HR Specialist,5491,Master's,2022-06-16,Terminated,59.0,Non-Travel,No,0.0,0.0,0.0,0.0,11132.5,1.0,2.5,3.0,2.5,2022.0,8.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
366,Emp366,LN366,33,Female,Single,Operations,Operations Analyst,9246,Associate's,2012-02-22,Active,33.0,Travel_Frequently,No,0.0,2128.67,22.0,121.0,11134.5,2.0,1.5,1.5,4.0,2022.5,11.0,2023-06-15,Mid-Year,3.0,2.4,2.23,Medium,6.0,No,2023.0,2.0
367,Emp367,LN367,41,Female,Married,Sales,Account Manager,3869,High School,2011-08-11,Active,66.0,Travel_Frequently,No,0.0,2124.58,24.0,125.0,11137.5,3.5,1.75,3.5,1.5,2021.75,6.25,2023-06-15,Mid-Year,3.0,2.17,3.13,Medium,6.0,No,2023.0,2.0
368,Emp368,LN368,30,Male,Single,Sales,Sales Representative,13345,PhD,2013-01-15,Terminated,78.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,11140.5,3.5,2.5,2.5,3.5,2021.5,2.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
369,Emp369,LN369,24,Male,Single,Human Resources,HR Manager,13358,PhD,2006-07-12,Leave of Absence,29.0,Travel_Frequently,Yes,0.0,2110.05,21.0,136.0,11143.0,2.0,2.0,2.3333333333333335,2.0,2022.0,7.333333333333333,2023-06-15,Mid-Year,2.0,1.0,1.07,Medium,3.0,No,2023.0,2.0
